id,idProject,refType,idResource,id_activity,rate,assignedWork,realWork,leftWork,plannedWork,realStartDate,realEndDate,idRole,dailyCost,assignedCost,realCost,leftCost,plannedCost
1349,74,Activity,55,293,100,,24.25000,,24.25000,2020-06-03 00:00:00,2020-10-13 00:00:00,,,,,,
1350,74,Activity,55,294,100,,,,,,,,,,,,
1351,74,Activity,55,295,100,,,,,,,,,,,,
1352,74,Activity,55,296,100,,0.50000,,0.50000,2020-09-02 00:00:00,2020-09-02 00:00:00,,,,,,
1353,32,Activity,55,59,100,,11.75000,,11.75000,2020-06-26 00:00:00,2020-12-31 00:00:00,,,,,,
1354,32,Activity,55,60,100,,,,,,,,,,,,
1355,32,Activity,55,154,100,,1.00000,,1.00000,2020-05-26 00:00:00,2020-05-26 00:00:00,,,,,,
1356,32,Activity,55,188,100,,1.00000,,1.00000,2020-10-19 00:00:00,2020-10-19 00:00:00,,,,,,
1357,32,Activity,55,303,100,,,,,,,,,,,,
1358,32,Activity,56,59,100,,15.50000,,15.50000,2020-04-09 00:00:00,2020-11-20 00:00:00,,,,,,
1359,32,Activity,56,60,100,,,,,,,,,,,,
1360,32,Activity,56,154,100,,,,,,,,,,,,
1361,32,Activity,56,188,100,,,,,,,,,,,,
1362,32,Activity,56,303,100,,,,,,,,,,,,
1363,80,Activity,5,326,100,,,,,,,,,,,,
1364,80,Activity,44,326,100,,7.00000,,7.00000,2020-03-16 00:00:00,2020-03-25 00:00:00,,,,,,
1468,64,Activity,53,228,100,,,,,,,,,,,,
1365,80,Activity,47,325,100,,2.00000,,2.00000,2020-01-20 00:00:00,2020-01-23 00:00:00,1,0.00,,,,
1366,80,Activity,37,325,100,,,,,,,,,,,,
1367,80,Activity,5,325,100,,,,,,,,,,,,
1368,80,Activity,5,327,100,,,,,,,,,,,,
1369,80,Activity,44,327,100,,,,,,,,,,,,
1370,80,Activity,5,328,100,,,,,,,,,,,,
1371,80,Activity,44,328,100,,,,,,,,,,,,
1372,80,Activity,44,329,100,,,,,,,,,,,,
1373,80,Activity,5,329,100,,,,,,,,,,,,
1374,25,Activity,56,150,100,,24.75000,,24.75000,2020-01-20 00:00:00,2020-12-08 00:00:00,,,,,,
1375,25,Activity,56,214,100,,6.00000,,6.00000,2020-01-23 00:00:00,2020-01-30 00:00:00,,,,,,
1376,73,Activity,54,330,100,,1.75000,,1.75000,2020-01-21 00:00:00,2020-01-24 00:00:00,,,,,,
1377,73,Activity,47,330,100,,3.25000,,3.25000,2020-01-21 00:00:00,2020-02-04 00:00:00,1,0.00,,,,
1378,80,Activity,54,325,100,,1.00000,,1.00000,2020-01-23 00:00:00,2020-01-23 00:00:00,,,,,,
1379,73,Activity,54,331,100,,3.00000,,3.00000,2020-01-27 00:00:00,2020-07-14 00:00:00,,,,,,
1380,27,Activity,18,332,100,,1.50000,,1.50000,2020-01-16 00:00:00,2020-04-27 00:00:00,,,,,,
1381,27,Activity,16,332,100,,1.00000,,1.00000,2020-04-27 00:00:00,2020-04-27 00:00:00,,,,,,
1382,27,Activity,29,332,100,,,,,,,,,,,,
1383,32,Activity,1,303,100,,,,,,,,,,,,
1384,75,Activity,5,333,100,,,,,,,,,,,,
1385,75,Activity,19,334,100,,1.00000,,1.00000,2020-03-19 00:00:00,2020-03-20 00:00:00,,,,,,
1386,75,Activity,33,334,100,,,,,,,4,0.00,,,,
1387,75,Activity,19,335,100,,8.00000,,8.00000,2020-02-24 00:00:00,2020-03-13 00:00:00,,,,,,
1388,75,Activity,19,336,100,,7.00000,,7.00000,2020-02-24 00:00:00,2020-03-12 00:00:00,,,,,,
1389,75,Activity,33,336,100,,7.00000,,7.00000,2020-03-09 00:00:00,2020-03-17 00:00:00,4,0.00,,,,
1390,75,Activity,57,337,100,,,,,,,,,,,,
1391,75,Activity,57,338,100,,31.00000,,31.00000,2020-02-24 00:00:00,2021-01-15 00:00:00,,,,,,
1392,75,Activity,57,339,100,,11.00000,,11.00000,2020-02-26 00:00:00,2020-12-08 00:00:00,,,,,,
1393,75,Activity,57,340,100,,,,,,,,,,,,
1394,75,Activity,57,341,100,,3.00000,,3.00000,2020-11-27 00:00:00,2020-12-24 00:00:00,,,,,,
1395,75,Activity,19,341,100,,,,,,,,,,,,
1396,32,Activity,57,59,100,,,,,,,,,,,,
1397,32,Activity,57,60,100,,,,,,,,,,,,
1398,32,Activity,57,154,100,,,,,,,,,,,,
1399,32,Activity,57,188,100,,,,,,,,,,,,
1400,32,Activity,57,303,100,,,,,,,,,,,,
1401,75,Activity,19,333,100,,,,,,,,,,,,
1402,75,Activity,19,337,100,,,,,,,,,,,,
1403,75,Activity,19,338,100,,,,,,,,,,,,
1404,75,Activity,19,339,100,,,,,,,,,,,,
1405,75,Activity,19,340,100,,,,,,,,,,,,
1406,32,Activity,58,59,100,,,,,,,,,,,,
1407,32,Activity,58,60,100,,2.00000,,2.00000,2020-06-04 00:00:00,2020-06-05 00:00:00,,,,,,
1408,32,Activity,58,154,100,,,,,,,,,,,,
1409,32,Activity,58,188,100,,,,,,,,,,,,
1410,32,Activity,58,303,100,,7.50000,,7.50000,2020-02-24 00:00:00,2020-03-13 00:00:00,,,,,,
1411,25,Activity,55,150,100,,34.95000,,34.95000,2020-02-10 00:00:00,2021-01-25 00:00:00,,,,,,
1412,29,Activity,55,342,100,,13.00000,,13.00000,2020-02-19 00:00:00,2020-10-13 00:00:00,,,,,,
1414,29,Activity,56,122,100,,40.25000,,40.25000,2020-03-02 00:00:00,2020-05-28 00:00:00,,,,,,
1415,29,Activity,56,318,100,,,,,,,,,,,,
1416,29,Activity,56,343,100,,11.25000,,11.25000,2020-03-11 00:00:00,2020-05-08 00:00:00,,,,,,
1417,22,Activity,58,55,100,,7.50000,,7.50000,2020-03-04 00:00:00,2020-06-03 00:00:00,,,,,,
1418,25,Activity,58,150,100,,2.50000,,2.50000,2020-02-26 00:00:00,2020-03-27 00:00:00,,,,,,
1419,25,Activity,58,214,100,,6.00000,,6.00000,2020-02-19 00:00:00,2020-05-08 00:00:00,,,,,,
1420,80,Activity,58,325,100,,0.50000,,0.50000,2020-03-02 00:00:00,2020-03-02 00:00:00,,,,,,
1421,80,Activity,44,325,100,,,,,,,,,,,,
1422,80,Activity,58,326,100,,6.00000,,6.00000,2020-03-16 00:00:00,2020-03-30 00:00:00,,,,,,
1423,80,Activity,58,327,100,,,,,,,,,,,,
1424,80,Activity,58,328,100,,,,,,,,,,,,
1425,80,Activity,58,329,100,,,,,,,,,,,,
1427,28,Activity,58,344,100,,0.00000,,0.00000,,,1,,,,,
1428,81,Activity,5,345,100,,,,,,,,,,,,
1429,81,Activity,16,345,100,,,,,,,,,,,,
1430,81,Activity,34,345,100,,12.00000,,12.00000,2020-02-18 00:00:00,2020-06-02 00:00:00,1,0.00,,,,
1431,81,Activity,5,346,100,,,,,,,,,,,,
1432,81,Activity,16,346,100,,2.00000,,2.00000,2020-03-25 00:00:00,2020-03-27 00:00:00,,,,,,
1433,81,Activity,34,346,100,,,,,,,1,0.00,,,,
1434,81,Activity,5,347,100,,,,,,,,,,,,
1435,81,Activity,16,347,100,,,,,,,,,,,,
1436,81,Activity,34,347,100,,,,,,,1,0.00,,,,
1437,81,Activity,5,348,100,,,,,,,,,,,,
1438,81,Activity,16,348,100,,,,,,,,,,,,
1439,81,Activity,34,348,100,,,,,,,1,0.00,,,,
1441,35,Activity,34,349,100,,1.00000,,1.00000,2020-02-29 00:00:00,2020-02-29 00:00:00,1,0.00,,,,
1442,27,Activity,19,350,100,,3.00000,,3.00000,2020-02-06 00:00:00,2020-02-08 00:00:00,,,,,,
1443,27,Activity,5,350,100,,,,,,,,,,,,
1444,27,Activity,26,350,100,,2.00000,,2.00000,2020-02-06 00:00:00,2020-02-07 00:00:00,,,,,,
1445,27,Activity,16,350,100,,,,,,,,,,,,
1446,27,Activity,33,350,100,,,,,,,4,0.00,,,,
1447,27,Activity,34,350,100,,3.00000,,3.00000,2020-02-06 00:00:00,2020-02-08 00:00:00,1,0.00,,,,
1449,27,Activity,18,350,100,,3.00000,,3.00000,2020-02-06 00:00:00,2020-02-08 00:00:00,,,,,,
1450,27,Activity,29,350,100,,,,,,,,,,,,
1451,27,Activity,44,350,100,,3.00000,,3.00000,2020-02-06 00:00:00,2020-02-08 00:00:00,,,,,,
1452,73,Activity,54,351,100,,12.25000,,12.25000,2020-02-20 00:00:00,2020-12-25 00:00:00,,,,,,
1453,73,Activity,47,351,100,,4.75000,,4.75000,2020-05-28 00:00:00,2020-07-23 00:00:00,1,0.00,,,,
1454,25,Activity,54,352,100,,1.00000,,1.00000,2020-02-24 00:00:00,2020-02-24 00:00:00,,,,,,
1455,25,Activity,54,150,100,,45.25000,,45.25000,2020-01-28 00:00:00,2021-01-06 00:00:00,,,,,,
1456,75,Activity,54,353,100,,1.00000,,1.00000,2020-02-25 00:00:00,2020-02-26 00:00:00,,,,,,
1457,64,Activity,53,223,100,,,,,,,,,,,,
1458,64,Activity,44,223,100,,,,,,,,,,,,
1459,64,Activity,53,224,100,,,,,,,,,,,,
1460,64,Activity,44,224,100,,,,,,,,,,,,
1461,64,Activity,53,225,100,,,,,,,,,,,,
1462,64,Activity,44,225,100,,,,,,,,,,,,
1463,64,Activity,53,226,100,,,,,,,,,,,,
1464,64,Activity,44,226,100,,,,,,,,,,,,
1465,64,Activity,44,227,100,,,,,,,,,,,,
1466,64,Activity,53,227,100,,,,,,,,,,,,
1467,64,Activity,44,228,100,,13.00000,,13.00000,2020-02-24 00:00:00,2020-03-11 00:00:00,,,,,,
1469,82,Activity,19,354,100,,2.00000,,2.00000,2020-04-02 00:00:00,2020-04-03 00:00:00,,,,,,
1470,82,Activity,34,354,100,,2.75000,,2.75000,2020-03-19 00:00:00,2020-04-03 00:00:00,1,0.00,,,,
1471,82,Activity,12,354,100,,3.25000,,3.25000,2020-03-10 00:00:00,2020-04-08 00:00:00,,,,,,
1472,82,Activity,37,354,100,,43.25000,,43.25000,2020-02-04 00:00:00,2020-04-08 00:00:00,,,,,,
1473,29,Activity,33,315,100,,14.00000,,14.00000,2020-04-16 00:00:00,2020-05-08 00:00:00,4,0.00,,,,
1474,29,Activity,58,315,100,,24.00000,,24.00000,2020-03-31 00:00:00,2020-06-02 00:00:00,,,,,,
1475,29,Activity,29,315,100,,26.00000,,26.00000,2020-03-16 00:00:00,2020-05-08 00:00:00,,,,,,
1476,29,Activity,55,315,100,,38.25000,,38.25000,2020-03-23 00:00:00,2020-10-06 00:00:00,,,,,,
1477,28,Activity,5,355,100,,,,,,,,,,,,
1478,28,Activity,12,355,100,,,,,,,,,,,,
1479,28,Activity,19,355,100,,,,,,,,,,,,
1480,28,Activity,34,355,100,,2.25000,,2.25000,2020-04-08 00:00:00,2020-06-09 00:00:00,1,0.00,,,,
1481,29,Activity,19,356,100,,6.75000,,6.75000,2020-03-23 00:00:00,2021-01-11 00:00:00,,,,,,
1482,29,Activity,4,356,100,,,,,,,1,0.00,,,,
1483,29,Activity,5,356,100,,,,,,,,,,,,
1484,29,Activity,16,356,100,,4.00000,,4.00000,2020-03-30 00:00:00,2020-05-11 00:00:00,,,,,,
1485,29,Activity,12,356,100,,2.00000,,2.00000,2020-03-24 00:00:00,2020-10-12 00:00:00,,,,,,
1486,29,Activity,34,356,100,,2.50000,,2.50000,2020-04-15 00:00:00,2020-10-30 00:00:00,1,0.00,,,,
1487,29,Activity,19,357,100,,5.00000,,5.00000,2020-03-23 00:00:00,2020-12-24 00:00:00,,,,,,
1488,29,Activity,4,357,100,,,,,,,1,0.00,,,,
1489,29,Activity,5,357,100,,,,,,,,,,,,
1490,29,Activity,34,357,100,,0.50000,,0.50000,2020-04-13 00:00:00,2020-04-14 00:00:00,1,0.00,,,,
1491,29,Activity,34,357,100,,0.50000,,0.50000,2020-04-20 00:00:00,2020-04-22 00:00:00,1,0.00,,,,
1492,28,Activity,19,344,100,,0.75000,,0.75000,2020-04-16 00:00:00,2020-04-24 00:00:00,,,,,,
1493,84,Activity,19,358,100,,1.50000,,1.50000,2020-03-23 00:00:00,2020-04-24 00:00:00,1,,,,,
1495,29,Activity,19,343,100,,1.75000,,1.75000,2020-03-24 00:00:00,2020-04-24 00:00:00,,,,,,
1496,28,Activity,19,359,100,,,,,,,,,,,,
1497,28,Activity,29,359,100,,,,,,,,,,,,
1498,84,Activity,19,360,100,,1.25000,,1.25000,2020-04-13 00:00:00,2020-05-13 00:00:00,,,,,,
1499,84,Activity,37,360,100,,13.25000,,13.25000,2020-03-31 00:00:00,2020-04-27 00:00:00,,,,,,
1501,29,Activity,33,272,100,,5.00000,,5.00000,2020-04-13 00:00:00,2020-05-05 00:00:00,4,0.00,,,,
1502,28,Activity,44,344,100,,6.00000,,6.00000,2020-03-12 00:00:00,2020-04-20 00:00:00,,,,,,
1503,28,Activity,58,361,100,,15.00000,,15.00000,2020-03-23 00:00:00,2020-05-15 00:00:00,,,,,,
1504,28,Activity,34,361,100,,1.25000,,1.25000,2020-04-08 00:00:00,2020-06-24 00:00:00,1,0.00,,,,
1505,83,Activity,54,362,100,,3.50000,,3.50000,2020-04-20 00:00:00,2020-05-14 00:00:00,,,,,,
1506,83,Activity,5,362,100,,,,,,,,,,,,
1507,84,Activity,53,358,100,,29.00000,,29.00000,2020-03-12 00:00:00,2020-04-28 00:00:00,,,,,,
1509,84,Activity,56,358,100,,,,,,,,,,,,
1510,84,Activity,55,363,100,,3.50000,,3.50000,2020-03-25 00:00:00,2020-04-24 00:00:00,,,,,,
1511,84,Activity,12,363,100,,0.75000,,0.75000,2020-04-08 00:00:00,2020-04-10 00:00:00,,,,,,
1512,84,Activity,54,364,100,,3.75000,,3.75000,2020-03-30 00:00:00,2020-05-04 00:00:00,,,,,,
1513,84,Activity,12,364,100,,1.25000,,1.25000,2020-03-31 00:00:00,2020-06-12 00:00:00,,,,,,
1515,84,Activity,47,364,100,,7.25000,,7.25000,2020-03-30 00:00:00,2020-05-28 00:00:00,1,0.00,,,,
1516,84,Activity,19,365,100,,,,,,,,,,,,
1517,84,Activity,56,365,100,,,,,,,,,,,,
1518,28,Activity,53,359,100,,,,,,,,,,,,
1519,22,Activity,4,366,100,,,,,,,1,0.00,,,,
1520,22,Activity,5,366,100,,,,,,,,,,,,
1521,22,Activity,16,366,100,,,,,,,,,,,,
1522,29,Activity,54,367,100,,,,,,,,,,,,
1523,29,Activity,34,367,100,,,,,,,1,0.00,,,,
1524,29,Activity,47,367,100,,0.25000,,0.25000,2020-06-17 00:00:00,2020-06-17 00:00:00,1,0.00,,,,
1525,28,Activity,18,368,100,,11.50000,,11.50000,2020-04-24 00:00:00,2020-10-16 00:00:00,,,,,,
1526,28,Activity,12,368,100,,1.75000,,1.75000,2020-04-07 00:00:00,2020-04-30 00:00:00,,,,,,
1527,28,Activity,26,368,100,,3.25000,,3.25000,2020-04-15 00:00:00,2020-09-04 00:00:00,,,,,,
1528,84,Activity,16,369,100,,,,,,,,,,,,
1529,29,Activity,18,370,100,,2.75000,,2.75000,2020-04-20 00:00:00,2020-04-28 00:00:00,,,,,,
1530,29,Activity,16,370,100,,0.50000,,0.50000,2020-04-01 00:00:00,2020-04-01 00:00:00,,,,,,
1531,29,Activity,33,370,100,,,,,,,4,0.00,,,,
1532,29,Activity,56,370,100,,,,,,,,,,,,
1533,29,Activity,25,370,100,,,,,,,1,0.00,,,,
1534,85,Activity,54,371,100,,15.50000,,15.50000,2020-02-20 00:00:00,2020-04-30 00:00:00,,,,,,
1535,85,Activity,47,371,100,,15.50000,,15.50000,2020-04-01 00:00:00,2020-05-18 00:00:00,1,0.00,,,,
1536,85,Activity,47,372,100,,,,,,,1,0.00,,,,
1537,85,Activity,54,372,100,,0.50000,,0.50000,2020-06-22 00:00:00,2020-06-22 00:00:00,,,,,,
1538,85,Activity,54,373,100,,,,,,,,,,,,
1539,85,Activity,47,373,100,,,,,,,1,0.00,,,,
1540,29,Activity,19,250,100,,5.50000,,5.50000,2020-04-29 00:00:00,2020-05-21 00:00:00,,,,,,
1541,84,Activity,19,374,100,,0.50000,,0.50000,2020-04-29 00:00:00,2020-04-29 00:00:00,,,,,,
1542,64,Activity,53,375,100,,13.00000,,13.00000,2020-02-24 00:00:00,2020-03-11 00:00:00,,,,,,
1543,64,Activity,44,375,100,,,,,,,,,,,,
1544,27,Activity,54,350,100,,3.00000,,3.00000,2020-02-06 00:00:00,2020-02-08 00:00:00,,,,,,
1545,86,Activity,19,376,100,,0.75000,,0.75000,2020-05-11 00:00:00,2020-05-11 00:00:00,,,,,,
1546,86,Activity,47,376,100,,2.50000,,2.50000,2020-05-06 00:00:00,2020-05-08 00:00:00,1,0.00,,,,
1547,86,Activity,12,376,100,,2.75000,,2.75000,2020-05-05 00:00:00,2020-05-08 00:00:00,,,,,,
1548,86,Activity,33,376,100,,,,,,,4,0.00,,,,
1549,86,Activity,44,376,100,,4.50000,,4.50000,2020-05-05 00:00:00,2020-05-11 00:00:00,,,,,,
1550,86,Activity,54,376,100,,5.00000,,5.00000,2020-05-05 00:00:00,2020-05-11 00:00:00,,,,,,
1551,83,Activity,44,362,100,,11.50000,,11.50000,2020-02-17 00:00:00,2020-05-28 00:00:00,,,,,,
1552,28,Activity,56,368,100,,4.50000,,4.50000,2020-04-16 00:00:00,2020-04-30 00:00:00,,,,,,
1553,27,Activity,54,377,100,,2.00000,,2.00000,2020-04-02 00:00:00,2020-04-03 00:00:00,,,,,,
1554,27,Activity,37,377,100,,,,,,,,,,,,
1555,27,Activity,33,377,100,,,,,,,4,0.00,,,,
1556,27,Activity,44,377,100,,,,,,,,,,,,
1557,27,Activity,53,377,100,,2.00000,,2.00000,2020-05-26 00:00:00,2020-05-29 00:00:00,,,,,,
1558,27,Activity,47,377,100,,2.00000,,2.00000,2020-04-02 00:00:00,2020-04-03 00:00:00,1,0.00,,,,
1559,27,Activity,33,377,100,,,,,,,4,0.00,,,,
1560,27,Activity,18,377,100,,,,,,,,,,,,
1561,22,Activity,29,378,100,,9.50000,,9.50000,2020-05-13 00:00:00,2020-08-06 00:00:00,,,,,,
1562,22,Activity,29,379,100,,16.25000,,16.25000,2020-04-20 00:00:00,2020-07-29 00:00:00,,,,,,
1563,29,Activity,53,315,100,,12.50000,,12.50000,2020-04-29 00:00:00,2020-06-02 00:00:00,,,,,,
1564,29,Activity,16,380,100,,1.50000,,1.50000,2020-05-12 00:00:00,2020-05-14 00:00:00,,,,,,
1565,29,Activity,37,381,100,,3.00000,,3.00000,2020-04-28 00:00:00,2020-04-30 00:00:00,,,,,,
1566,84,Activity,37,382,100,,9.00000,,9.00000,2020-05-04 00:00:00,2020-05-19 00:00:00,,,,,,
1567,86,Activity,37,376,100,,2.00000,,2.00000,2020-05-07 00:00:00,2020-05-08 00:00:00,,,,,,
1568,84,Activity,37,383,100,,3.00000,,3.00000,2020-05-11 00:00:00,2020-05-22 00:00:00,1,,,,,
1569,27,Activity,29,384,100,,,,,,,,,,,,
1570,27,Activity,16,384,100,,3.00000,,3.00000,2020-05-19 00:00:00,2020-05-21 00:00:00,,,,,,
1571,27,Activity,54,384,100,,3.00000,,3.00000,2020-05-19 00:00:00,2020-05-21 00:00:00,,,,,,
1572,27,Activity,53,384,100,,5.00000,,5.00000,2020-05-19 00:00:00,2020-05-29 00:00:00,,,,,,
1573,27,Activity,56,384,100,,3.00000,,3.00000,2020-05-19 00:00:00,2020-05-21 00:00:00,,,,,,
1574,27,Activity,55,384,100,,3.00000,,3.00000,2020-05-19 00:00:00,2020-05-21 00:00:00,,,,,,
1575,27,Activity,58,384,100,,3.00000,,3.00000,2020-05-19 00:00:00,2020-05-21 00:00:00,,,,,,
1576,87,Activity,19,385,100,,16.75000,,16.75000,2020-05-27 00:00:00,2020-07-17 00:00:00,,,,,,
1577,87,Activity,19,386,100,,2.00000,,2.00000,2020-09-01 00:00:00,2020-09-02 00:00:00,,,,,,
1578,87,Activity,19,387,100,,1.25000,,1.25000,2020-06-01 00:00:00,2020-06-25 00:00:00,,,,,,
1579,67,Activity,12,388,100,,2.00000,,2.00000,2020-06-04 00:00:00,2020-06-05 00:00:00,,,,,,
1580,67,Activity,8,388,100,,2.00000,,2.00000,2020-06-02 00:00:00,2020-06-03 00:00:00,,,,,,
1581,29,Activity,56,389,100,,30.00000,,30.00000,2020-05-29 00:00:00,2020-07-14 00:00:00,,,,,,
1582,29,Activity,53,389,100,,32.50000,,32.50000,2020-05-11 00:00:00,2020-07-16 00:00:00,,,,,,
1583,29,Activity,55,389,100,,12.25000,,12.25000,2020-05-13 00:00:00,2020-07-06 00:00:00,,,,,,
1584,73,Activity,55,351,100,,1.00000,,1.00000,2020-05-29 00:00:00,2020-05-29 00:00:00,,,,,,
1585,88,Activity,54,390,100,,4.00000,,4.00000,2020-06-01 00:00:00,2020-06-26 00:00:00,,,,,,
1586,88,Activity,47,390,100,,0.50000,,0.50000,2020-06-08 00:00:00,2020-06-08 00:00:00,1,0.00,,,,
1587,88,Activity,54,391,100,,14.50000,,14.50000,2020-06-09 00:00:00,2020-11-04 00:00:00,,,,,,
1588,88,Activity,47,391,100,,1.25000,,1.25000,2020-07-08 00:00:00,2020-07-10 00:00:00,1,0.00,,,,
1589,88,Activity,54,392,100,,5.00000,,5.00000,2020-07-28 00:00:00,2021-01-08 00:00:00,,,,,,
1590,88,Activity,47,392,100,,,,,,,1,0.00,,,,
1591,88,Activity,54,393,100,,1.00000,,1.00000,2020-11-11 00:00:00,2020-11-11 00:00:00,,,,,,
1592,88,Activity,54,394,100,,,,,,,,,,,,
1593,88,Activity,54,395,100,,,,,,,,,,,,
1594,22,Activity,19,396,100,,0.75000,,0.75000,2020-06-02 00:00:00,2020-06-05 00:00:00,,,,,,
1595,84,Activity,44,397,100,,5.00000,,5.00000,2020-05-28 00:00:00,2020-06-04 00:00:00,,,,,,
1596,89,Activity,18,398,100,,20.00000,,20.00000,2020-06-15 00:00:00,2020-07-10 00:00:00,,,,,,
1597,89,Activity,12,398,100,,22.25000,,22.25000,2020-06-08 00:00:00,2020-07-10 00:00:00,,,,,,
1598,89,Activity,12,399,100,,21.00000,,21.00000,2020-07-13 00:00:00,2020-09-02 00:00:00,,,,,,
1599,89,Activity,18,399,100,,26.00000,,26.00000,2020-07-13 00:00:00,2020-08-28 00:00:00,,,,,,
1600,89,Activity,18,400,100,,,,,,,,,,,,
1601,89,Activity,12,400,100,,,,,,,,,,,,
1602,29,Activity,47,389,100,,8.25000,,8.25000,2020-06-04 00:00:00,2020-06-24 00:00:00,1,0.00,,,,
1603,74,Activity,55,401,100,,31.04000,,31.04000,2020-06-15 00:00:00,2021-01-28 00:00:00,,,,,,
1604,88,Activity,54,402,100,,0.50000,,0.50000,2020-05-28 00:00:00,2020-05-28 00:00:00,,,,,,
1605,88,Activity,54,403,100,,4.25000,,4.25000,2020-06-19 00:00:00,2020-09-14 00:00:00,,,,,,
1606,88,Activity,54,404,100,,1.00000,,1.00000,2020-09-03 00:00:00,2020-10-28 00:00:00,,,,,,
1607,88,Activity,54,405,100,,0.75000,,0.75000,2021-01-07 00:00:00,2021-01-07 00:00:00,,,,,,
1608,88,Activity,54,406,100,,,,,,,,,,,,
1609,88,Activity,54,407,100,,,,,,,,,,,,
1610,84,Activity,37,408,100,,2.50000,,2.50000,2020-06-03 00:00:00,2020-06-05 00:00:00,,,,,,
1611,88,Activity,37,390,100,,1.00000,,1.00000,2020-06-02 00:00:00,2020-06-08 00:00:00,,,,,,
1612,88,Activity,37,391,100,,13.75000,,13.75000,2020-06-12 00:00:00,2020-08-07 00:00:00,,,,,,
1613,88,Activity,37,392,100,,6.00000,,6.00000,2020-07-13 00:00:00,2020-07-30 00:00:00,,,,,,
1614,88,Activity,37,393,100,,,,,,,,,,,,
1615,88,Activity,37,394,100,,,,,,,,,,,,
1616,88,Activity,37,395,100,,,,,,,,,,,,
1617,22,Activity,37,378,100,,6.75000,,6.75000,2020-05-26 00:00:00,2020-06-09 00:00:00,,,,,,
1618,89,Activity,44,398,100,,93.50000,,93.50000,2020-06-18 00:00:00,2020-12-25 00:00:00,,,,,,
1619,29,Activity,26,315,100,,1.00000,,1.00000,2020-06-18 00:00:00,2020-06-18 00:00:00,,,,,,
1620,32,Activity,34,409,100,,2.00000,,2.00000,2020-06-11 00:00:00,2020-09-07 00:00:00,1,0.00,,,,
1621,90,Activity,55,410,100,,,,,,,,,,,,
1622,89,Activity,16,398,100,,,,,,,,,,,,
1623,25,Activity,34,150,100,,10.50000,,10.50000,2020-07-13 00:00:00,2020-12-31 00:00:00,1,0.00,,,,
1624,32,Activity,37,409,100,,,,,,,,,,,,
1625,32,Activity,47,409,100,,,,,,,1,,,,,
1626,32,Activity,54,409,100,,,,,,,,,,,,
1627,32,Activity,18,409,100,,,,,,,,,,,,
1628,32,Activity,19,409,100,,,,,,,,,,,,
1629,32,Activity,26,409,100,,,,,,,,,,,,
1630,32,Activity,8,409,100,,,,,,,,,,,,
1631,32,Activity,12,409,100,,,,,,,,,,,,
1632,32,Activity,56,409,100,,,,,,,,,,,,
1633,32,Activity,55,409,100,,,,,,,,,,,,
1634,73,Activity,56,288,100,,2.00000,,2.00000,2020-09-14 00:00:00,2020-09-15 00:00:00,,,,,,
1635,73,Activity,56,289,100,,,,,,,,,,,,
1636,73,Activity,56,330,100,,,,,,,,,,,,
1637,73,Activity,56,331,100,,,,,,,,,,,,
1638,73,Activity,56,351,100,,19.25000,,19.25000,2020-07-01 00:00:00,2020-09-17 00:00:00,,,,,,
1639,32,Activity,53,409,100,,,,,,,,,,,,
1640,32,Activity,16,409,100,,,,,,,,,,,,
1641,32,Activity,5,409,100,,,,,,,,,,,,
1642,88,Activity,5,390,100,,,,,,,,,,,,
1643,88,Activity,5,391,100,,2.50000,,2.50000,2020-07-03 00:00:00,2020-11-26 00:00:00,,,,,,
1644,88,Activity,5,392,100,,,,,,,,,,,,
1645,88,Activity,5,393,100,,,,,,,,,,,,
1646,88,Activity,5,394,100,,,,,,,,,,,,
1647,32,Activity,21,409,100,,,,,,,,,,,,
1648,25,Activity,59,214,100,,8.00000,,8.00000,2020-07-01 00:00:00,2020-07-10 00:00:00,,,,,,
1649,29,Activity,59,315,100,,15.50000,,15.50000,2020-07-13 00:00:00,2020-09-02 00:00:00,,,,,,
1650,32,Activity,59,59,100,,8.50000,,8.50000,2020-08-19 00:00:00,2020-12-31 00:00:00,,,,,,
1651,32,Activity,59,60,100,,1.50000,,1.50000,2020-08-14 00:00:00,2020-09-15 00:00:00,,,,,,
1652,32,Activity,59,154,100,,,,,,,,,,,,
1653,32,Activity,59,188,100,,,,,,,,,,,,
1654,32,Activity,59,303,100,,,,,,,,,,,,
1655,32,Activity,59,409,100,,,,,,,,,,,,
1656,32,Activity,29,409,100,,,,,,,,,,,,
1657,85,Activity,33,371,100,,,,,,,4,0.00,,,,
1658,85,Activity,33,372,100,,10.00000,,10.00000,2020-07-01 00:00:00,2020-07-16 00:00:00,4,0.00,,,,
1659,85,Activity,33,373,100,,,,,,,4,0.00,,,,
1660,32,Activity,33,409,100,,,,,,,4,,,,,
1661,29,Activity,37,315,100,,14.25000,,14.25000,2020-06-17 00:00:00,2020-09-11 00:00:00,1,,,,,
1662,84,Activity,37,411,100,,2.50000,,2.50000,2020-06-15 00:00:00,2020-06-19 00:00:00,,,,,,
1663,25,Activity,37,150,100,,21.50000,,21.50000,2020-06-10 00:00:00,2020-12-30 00:00:00,3,,,,,
1664,29,Activity,37,71,100,,2.25000,,2.25000,2020-06-17 00:00:00,2021-01-06 00:00:00,1,,,,,
1665,89,Activity,60,398,100,,,,,,,,,,,,
1666,89,Activity,60,399,100,,,,,,,,,,,,
1667,89,Activity,60,400,100,,,,,,,,,,,,
